Frame	Median(ns)	Min(ns)		Max(ns)

0	1385120.0	1285248.0	1465184.0
1	1363456.0	1318688.0	1467680.0
2	1385152.0	1009600.0	1453952.0
3	1377376.0	1325664.0	1446016.0
4	1390368.0	1302496.0	1436416.0
5	1379264.0	1325568.0	1439264.0
6	1396512.0	1343808.0	1468096.0
7	1387072.0	1317536.0	1469728.0
8	1377536.0	1316896.0	1435328.0
9	1406592.0	1366656.0	1459136.0
10	1386336.0	1301600.0	1442144.0
11	1387936.0	1334784.0	1498464.0
12	1382400.0	1312160.0	1415488.0
13	1394080.0	1304320.0	1483904.0
14	1380288.0	1330112.0	1464480.0
15	1390432.0	1338112.0	1459136.0
16	1412576.0	1334304.0	1506016.0
17	1385632.0	1331872.0	1461248.0
18	1386304.0	1315296.0	1518144.0
19	1370688.0	1298464.0	1462976.0
20	1403648.0	1304064.0	1495488.0
21	1402336.0	1355488.0	1451680.0
22	1417760.0	1348480.0	1504000.0
23	1414624.0	1293728.0	1470464.0
24	1392512.0	1310144.0	1458496.0
25	1395424.0	1330016.0	1444992.0
26	1408704.0	1340992.0	1453120.0
27	1403744.0	1332992.0	1502432.0
28	1408800.0	1341632.0	1488288.0
29	1414144.0	1357088.0	1467296.0
30	1416192.0	1337856.0	1578912.0
31	1419520.0	1350912.0	1497376.0
32	1408000.0	1344480.0	1452384.0
33	1390144.0	1320352.0	1516160.0
34	1434240.0	1331104.0	1512640.0
35	1408288.0	1352800.0	1512544.0
36	1442304.0	1365888.0	1495264.0
37	1406336.0	1328992.0	1465248.0
38	1403168.0	1306784.0	1468544.0
39	1415936.0	1363840.0	1508192.0
40	1412224.0	1344224.0	1437984.0
41	1400352.0	1329856.0	1456480.0
42	1392800.0	1285696.0	1492352.0
43	1405120.0	1291360.0	1515200.0
44	1429952.0	1344352.0	1493024.0
45	1399712.0	1328224.0	1449312.0
46	1406304.0	1324960.0	1499072.0
47	1412640.0	1347776.0	1490080.0
48	1403392.0	1300640.0	1426848.0
49	1408832.0	1332032.0	1497440.0
50	1394048.0	1348288.0	1473856.0
51	1392672.0	1366272.0	1461824.0
52	1405696.0	1318016.0	1457888.0
53	1416544.0	1340832.0	1472512.0
54	1428160.0	1357376.0	1472352.0
55	1417728.0	1350368.0	1474208.0
56	1414240.0	1349792.0	1485664.0
57	1408288.0	1339744.0	1511904.0
58	1396416.0	1318208.0	1491968.0
59	1412128.0	1302304.0	1494016.0
60	1394944.0	1344032.0	1467808.0
61	1420320.0	1334016.0	1514560.0
62	1404672.0	1339136.0	1449792.0
63	1409888.0	1327680.0	1507712.0
64	1416960.0	1346528.0	1502752.0
65	1411136.0	1378144.0	1467200.0
66	1445888.0	1362176.0	1511808.0
67	1401600.0	1330464.0	1443776.0
68	1409888.0	1306240.0	1466144.0
69	1407264.0	1273664.0	1463872.0
70	1432224.0	1362240.0	1521760.0
71	1412672.0	1358240.0	1487776.0
72	1423360.0	1367680.0	1497504.0
73	1430976.0	1312864.0	1491840.0
74	1414720.0	1353920.0	1539200.0
75	1425472.0	1358880.0	1516064.0
76	1428768.0	1373888.0	1540608.0
77	1441824.0	1329312.0	1521600.0
78	1425248.0	1351072.0	1498400.0
79	1425664.0	1371104.0	1530912.0
80	1442752.0	1400704.0	1521984.0
81	1420736.0	1364704.0	1494368.0
82	1420224.0	1329856.0	1468544.0
83	1411808.0	1314816.0	1525664.0
84	1449696.0	1393440.0	1531168.0
85	1413888.0	1364416.0	1486336.0
86	1437888.0	1387648.0	1519360.0
87	1398176.0	1326208.0	1484480.0
88	1422624.0	1349472.0	1526080.0
89	1430720.0	1315648.0	1502272.0
90	1443488.0	1367328.0	1527776.0
91	1429024.0	1342912.0	1511712.0
92	1435168.0	1341536.0	1491104.0
93	1434048.0	1347264.0	2496224.0
94	1400480.0	1342048.0	1488288.0
95	1426912.0	1321728.0	1528640.0
96	1414976.0	1361024.0	1501120.0
97	1421824.0	1347872.0	1515456.0
98	1438368.0	1342976.0	1513152.0
99	1413856.0	1365248.0	1517984.0
100	1416256.0	1352704.0	1487168.0
101	1400576.0	1297696.0	1536224.0
102	1436416.0	1354688.0	1511776.0
103	1421824.0	1333216.0	1513696.0
104	1447200.0	1365568.0	1498752.0
105	1424704.0	1368384.0	1524064.0
