Frame	Median(ns)	Min(ns)		Max(ns)

0	1413472.0	1360992.0	1518560.0
1	1352192.0	1288416.0	1421184.0
2	1391968.0	1336416.0	1453376.0
3	1378144.0	1321024.0	1452416.0
4	1384032.0	1340320.0	1496000.0
5	1394016.0	1341024.0	1445792.0
6	1406816.0	1367264.0	1472032.0
7	1427616.0	1359776.0	1533024.0
8	1409760.0	1325504.0	1490048.0
9	1397440.0	1362720.0	1512640.0
10	1414624.0	1363424.0	1543008.0
11	1450528.0	1366912.0	1502528.0
12	1424672.0	1346720.0	1496096.0
13	1412192.0	1340704.0	1457600.0
14	1412384.0	1348128.0	1514592.0
15	1399136.0	1356800.0	1466272.0
16	1423744.0	1360992.0	1534976.0
17	1409632.0	1354624.0	1459328.0
18	1391488.0	1332032.0	1463712.0
19	1378208.0	1339840.0	1491360.0
20	1826464.0	1767680.0	1921376.0
21	1411040.0	1353600.0	1507648.0
22	1414272.0	1336576.0	1513888.0
23	1413216.0	1332576.0	1486208.0
24	1393856.0	1347360.0	1454688.0
25	1401856.0	1348864.0	1464320.0
26	1394464.0	1363808.0	1456960.0
27	1399520.0	1349120.0	1445728.0
28	1421376.0	1371872.0	1518496.0
29	1378752.0	1333600.0	1447840.0
30	1398624.0	1339712.0	1451040.0
31	1436416.0	1376288.0	1488544.0
32	1399584.0	1336032.0	1489408.0
33	1381792.0	1318176.0	1440416.0
34	1397056.0	1363936.0	1464128.0
35	1402272.0	1353600.0	1479744.0
36	1425696.0	1357568.0	1581952.0
37	1393728.0	1350560.0	1455424.0
38	1388000.0	1339616.0	1460704.0
39	1409536.0	1348576.0	1493152.0
40	1418720.0	1338944.0	1467488.0
41	1394048.0	1339136.0	1469344.0
42	1379456.0	1299424.0	1430688.0
43	1393600.0	1347456.0	1460960.0
44	1396768.0	1353920.0	1485632.0
45	1387232.0	1339968.0	1485824.0
46	1380192.0	1306592.0	1446976.0
47	1386976.0	1320096.0	1489408.0
48	1395168.0	1338112.0	1473664.0
49	1399904.0	1347936.0	1461056.0
50	1418784.0	1365568.0	1482592.0
51	1379136.0	1314688.0	1435616.0
52	1406240.0	1365024.0	1532032.0
53	1390752.0	1342560.0	1509632.0
54	1415904.0	1349248.0	1462144.0
55	1410336.0	1305216.0	1491360.0
56	1409152.0	1365280.0	1454080.0
57	1401120.0	1342688.0	1454560.0
58	1380288.0	1312672.0	1473152.0
59	1415968.0	1353856.0	1503936.0
60	1400896.0	1358880.0	1467072.0
61	1407200.0	1305984.0	1470528.0
62	1402400.0	1329184.0	1458432.0
63	1412352.0	1350240.0	1490304.0
64	1399392.0	1338592.0	1501728.0
65	1407232.0	1342432.0	1461376.0
66	1421440.0	1361504.0	1489536.0
67	1370464.0	1321472.0	1438880.0
68	1406304.0	1356224.0	2767488.0
69	1404768.0	1328800.0	1467136.0
70	1424352.0	1354496.0	1490912.0
71	1393536.0	1363744.0	1489312.0
72	1405312.0	1332672.0	1484416.0
73	1402912.0	1356928.0	1447488.0
74	1382432.0	1333920.0	1451104.0
75	1393120.0	1314336.0	1481792.0
76	1378240.0	1337216.0	1440992.0
77	1405248.0	1349728.0	1489536.0
78	1385920.0	1344480.0	1454880.0
79	1391968.0	1309376.0	1450752.0
80	1400768.0	1342528.0	1463904.0
81	1401920.0	1360000.0	1457440.0
82	1382592.0	1319520.0	1440768.0
83	1889728.0	1815744.0	1972640.0
84	1416128.0	1385696.0	1527744.0
85	1875136.0	1769824.0	1925664.0
86	1398336.0	1338624.0	1462880.0
87	1366592.0	1310848.0	1430304.0
88	1387392.0	1317056.0	1440704.0
89	1390624.0	1340832.0	1528416.0
90	1391808.0	1335904.0	1445344.0
91	1389824.0	1320640.0	1464128.0
92	1378048.0	1332480.0	1432032.0
93	1394336.0	1338976.0	1430432.0
94	1383168.0	1324608.0	1504480.0
95	1380160.0	1247840.0	1438944.0
96	1380768.0	1340896.0	1458144.0
97	1388480.0	1341408.0	1474304.0
98	1369152.0	1340864.0	1422336.0
99	1374944.0	1335648.0	1407936.0
100	1385216.0	1329088.0	1482112.0
101	1334432.0	1263296.0	1418048.0
102	1392928.0	1335232.0	1435744.0
103	1393856.0	1344928.0	1465728.0
104	1381600.0	1360896.0	1463808.0
105	1390304.0	1339520.0	1508928.0
106	1412736.0	1354912.0	1464992.0
107	1426272.0	1355072.0	1473216.0
108	1410368.0	1358976.0	1477440.0
109	1422048.0	1361344.0	1447520.0
110	1377280.0	1336832.0	1431936.0
111	1390560.0	1315168.0	1450208.0
112	1400320.0	1375552.0	1459584.0
113	1391872.0	1365248.0	1470720.0
114	1421376.0	1336768.0	1462016.0
115	1385952.0	1338400.0	1502464.0
116	1404928.0	1339200.0	1461952.0
117	1415648.0	1357472.0	1483008.0
118	1397888.0	1349600.0	1451296.0
119	1407680.0	1360736.0	1503424.0
120	1422048.0	1354528.0	1485856.0
121	1401792.0	1350496.0	1487744.0
122	1406144.0	1324416.0	1465056.0
123	1406944.0	1348320.0	1464608.0
124	1398176.0	1323808.0	1482816.0
125	1397408.0	1349536.0	1436480.0
126	1379328.0	1332000.0	1496480.0
127	1402240.0	1334688.0	1461184.0
128	1379200.0	1340320.0	1439872.0
129	1386368.0	1332096.0	1438336.0
130	1444192.0	1405664.0	1529984.0
131	1414752.0	1362976.0	1468576.0
132	1379392.0	1322272.0	1456448.0
133	1376864.0	1329056.0	1432928.0
134	1903200.0	1785408.0	1967264.0
135	1915424.0	1854080.0	2022208.0
136	1375520.0	1341440.0	1507648.0
137	1399232.0	1352160.0	1509376.0
