Frame	Median(ns)	Min(ns)		Max(ns)		Frame Time(s)

1	1106528.0	1038528.0	1219136.0	6952951.1

2	1106304.0	1001344.0	1209696.0	6947790.2

3	1103648.0	1032864.0	1191552.0	6940592.4

4	1109056.0	1037248.0	1226336.0	6948523.4

5	1107328.0	1035072.0	1224448.0	6944656.3

6	1112416.0	1042080.0	1206944.0	6941100.8

7	1114016.0	999040.0	1209088.0	7014952.5

8	1091616.0	1009280.0	1468736.0	6942817.9

9	1092544.0	1021792.0	1198816.0	6948487.5

10	1094880.0	1011872.0	1237344.0	6944894.4

11	1104512.0	1026368.0	1227776.0	6943967.9

12	1109216.0	1017120.0	1237696.0	6944886.2

13	1113888.0	1056256.0	1220320.0	6940559.9

14	1122368.0	1034240.0	1197568.0	7017782.1

15	1080768.0	980096.0	1192160.0	6942993.2

16	1108640.0	1040224.0	1197760.0	6939810.6

17	1106688.0	1041024.0	1229312.0	6950728.8

18	1109408.0	1042368.0	1223584.0	6940527.5

19	1104640.0	1049760.0	1216256.0	6945770.3

20	1112928.0	1048672.0	1220736.0	6947323.7

21	1120992.0	1041120.0	1266432.0	7013500.7

22	1102080.0	991328.0	1205728.0	6942277.1

23	1098080.0	1009568.0	1207168.0	6944930.4

24	1084736.0	995776.0	1180288.0	6944532.1

25	1066528.0	956960.0	1204928.0	6457782.8

26	1042688.0	956512.0	1138912.0	6941410.2

27	1030432.0	885248.0	1146848.0	6599654.9

28	1056800.0	974592.0	1171712.0	6941283.0

29	1093152.0	1019296.0	1187392.0	7019917.4

30	1104064.0	1037440.0	1180352.0	6942865.6

31	1069472.0	1003200.0	1189024.0	6946802.9

32	1110656.0	996064.0	1198048.0	6945976.4

33	1112928.0	1048416.0	1202080.0	6944975.4

34	1107968.0	1016224.0	1183360.0	6944258.1

35	1110400.0	1008384.0	1198560.0	6942382.3

36	1116832.0	1022784.0	1221984.0	7015634.8

37	1097024.0	1005920.0	1183296.0	6943469.6

38	1092032.0	1017472.0	1167808.0	6941257.1

39	1102016.0	1008064.0	1198304.0	6944370.0

40	1112032.0	1034688.0	1226080.0	6945768.1

41	1111968.0	1052224.0	1184448.0	6947055.7

42	1113024.0	1042272.0	1190688.0	6945619.1

43	1109824.0	1027296.0	1219232.0	7009500.6

44	1110592.0	1029504.0	1236096.0	6947835.3

45	1110912.0	1031968.0	1187616.0	6944654.7

46	1118176.0	1024640.0	1220320.0	6944360.5

47	1124416.0	1029024.0	1249568.0	7011802.2

48	1104640.0	1007456.0	1213056.0	6949162.5

49	1112000.0	1035040.0	1263520.0	6940121.7

50	1104672.0	1012320.0	1190880.0	7017082.3

51	1095264.0	1017632.0	1225376.0	6944485.7

52	1074528.0	1009440.0	1158400.0	6940755.1

53	1078912.0	1009824.0	1177056.0	6944961.7

54	1113184.0	1025184.0	1235776.0	6948768.8

55	1111680.0	1029600.0	1255648.0	6943286.5

56	1106304.0	1026048.0	1182976.0	6942105.1

57	1109152.0	1042592.0	1198112.0	7017057.1

58	1124800.0	1026336.0	1219680.0	6940821.4

59	1117184.0	1051072.0	1224128.0	6944188.0

60	1113824.0	1018272.0	1182784.0	6944195.5

61	1070624.0	947136.0	1186080.0	7006152.1

62	1040544.0	974560.0	1177216.0	6947738.2

63	1048160.0	940576.0	1151456.0	6949312.5

64	1108256.0	926112.0	1195680.0	6948449.9

65	1108160.0	1023168.0	1203968.0	7011330.7

66	1100128.0	1013472.0	1235104.0	6947339.3

67	1107648.0	1048512.0	1198528.0	6944259.1

68	1101600.0	1013536.0	1236384.0	6943812.9

69	1115712.0	1049056.0	1208384.0	6944942.7

70	1107232.0	1037344.0	1194368.0	6945332.4

71	1104896.0	1037376.0	1313728.0	6940558.6

72	1118464.0	990752.0	1236704.0	7017980.8

73	1115168.0	1024832.0	1231040.0	6940817.7

74	1037344.0	945536.0	1192416.0	7013024.7

75	1013280.0	910656.0	1150720.0	6944215.2

76	1019328.0	953856.0	1195264.0	6949799.8

77	1077024.0	996160.0	1187200.0	6942424.3

78	1110720.0	1032448.0	1201056.0	6945582.0

79	1102208.0	993056.0	1183552.0	7013509.3

80	1111936.0	1024544.0	1236832.0	6945134.8

81	1115136.0	1023232.0	1222400.0	6944029.6

82	1101280.0	1023456.0	1189120.0	6945773.6

83	1114816.0	1039712.0	1214624.0	6943443.9

84	1107456.0	1021440.0	1227040.0	6945058.8

85	1107712.0	1029376.0	1249568.0	6941125.8

86	1109632.0	1034880.0	1183904.0	7015049.4

87	1114016.0	1037152.0	1232064.0	6946235.4

88	1112096.0	1035200.0	1234912.0	6945478.0

89	1115488.0	1044000.0	1189760.0	6944845.5

90	1116704.0	1040384.0	1218112.0	6945275.7

91	1110656.0	1033600.0	1214752.0	6945032.0

92	1112352.0	1039488.0	1187840.0	6935056.6

93	1110048.0	1047392.0	1199168.0	7020411.8

94	1116384.0	1039456.0	1276864.0	6944285.5

95	1110080.0	1036128.0	1218432.0	6942351.0

96	1111072.0	1045344.0	1216192.0	6945567.9

97	1118816.0	1022592.0	1184096.0	6947788.3

98	1112000.0	1026400.0	1216768.0	6944369.9

99	1114208.0	997984.0	1244704.0	6945350.9

100	1111456.0	1028832.0	1221792.0	6944339.6

