Frame	Median(ns)	Min(ns)		Max(ns)		Frame Time(s)

1	1118240.0	1041248.0	1191680.0	6945022.5

2	1116960.0	1042432.0	1172352.0	6940722.9

3	1121888.0	1032256.0	1218944.0	6948572.3

4	1121120.0	1049248.0	1219264.0	6944352.6

5	1122720.0	1040224.0	1193856.0	7013909.4

6	1079744.0	1007488.0	1187424.0	6943119.1

7	1104896.0	1034592.0	1208160.0	6943775.7

8	1104032.0	1013952.0	1173152.0	6947260.0

9	1110752.0	1050144.0	1233568.0	6944360.9

10	1112704.0	1028096.0	1180832.0	6941875.5

11	1115168.0	1041056.0	1204288.0	6945588.5

12	1119648.0	1065792.0	1196416.0	6946111.8

13	1130720.0	1048960.0	1226848.0	7014442.9

14	1120544.0	1054624.0	1178144.0	6944439.0

15	1128480.0	1058208.0	1189184.0	6945367.9

16	1125856.0	1048864.0	1209664.0	6943618.7

17	1126432.0	1056608.0	1246368.0	6944540.1

18	1127328.0	1041056.0	1201824.0	6943666.8

19	1125632.0	1044032.0	1206144.0	6945132.9

20	1133920.0	1039456.0	1225440.0	7013613.3

21	1096000.0	1047840.0	1185504.0	6931496.6

22	1104128.0	1031168.0	1240320.0	6952749.4

23	1114848.0	998272.0	1214016.0	6950701.2

24	1117376.0	1066432.0	1209920.0	6944022.8

25	1118976.0	1047296.0	1210880.0	6941098.9

26	1111264.0	1052832.0	1175808.0	6948175.9

27	1120608.0	1039712.0	1198048.0	7012696.9

28	1111968.0	1051488.0	1238784.0	6944759.2

29	1115040.0	1058560.0	1188448.0	6945037.9

30	1116704.0	1060576.0	1210720.0	6944025.4

31	1118272.0	1013120.0	1190080.0	6944759.0

32	1112832.0	1000704.0	1269856.0	6942724.7

33	1113312.0	1047744.0	1225376.0	6943086.9

34	1133664.0	1027744.0	1205248.0	7056973.4

35	1107648.0	1035808.0	1184192.0	6905134.2

36	1076928.0	983776.0	1190464.0	6938548.9

37	1118624.0	1044512.0	1239040.0	6950816.3

38	1129152.0	1057408.0	1202112.0	6943557.7

39	1121984.0	1042144.0	1194912.0	6945831.1

40	1131584.0	1049696.0	1239360.0	6943018.2

41	1123136.0	1041088.0	1208960.0	7014983.2

42	1124672.0	1033056.0	1237632.0	6944153.6

43	1127808.0	1061632.0	1207968.0	6940851.3

44	1126496.0	1055040.0	1241120.0	6948388.4

45	1126560.0	1072832.0	1196064.0	6943614.6

46	1121600.0	1072960.0	1217120.0	6941662.1

47	1117568.0	1060512.0	1214272.0	6945126.1

48	1128736.0	1054336.0	1236032.0	6947939.5

49	1132576.0	1052224.0	1200736.0	7013676.3

50	1111584.0	1038624.0	1229280.0	6939213.2

51	1125280.0	1059200.0	1218720.0	6937014.8

52	1043776.0	962016.0	1222304.0	6328494.0

53	1028384.0	943328.0	1135872.0	6943948.4

54	1020288.0	873600.0	1094752.0	6596866.7

55	1076544.0	967456.0	1177088.0	6945546.7

56	1095776.0	1043008.0	1193472.0	7017751.9

57	1106176.0	1050144.0	1219264.0	6944005.8

58	1115200.0	1050848.0	1257952.0	6945503.2

59	1109312.0	1037536.0	1227104.0	6943809.1

60	1136672.0	1059392.0	1187488.0	6945378.4

61	1094400.0	996544.0	1176896.0	6943194.8

62	1109888.0	1034336.0	1179552.0	6944191.2

63	1117984.0	1047936.0	1275488.0	7016047.6

64	1129984.0	1031712.0	1246624.0	7006625.2

65	1096256.0	1021120.0	1190880.0	6950620.7

66	1110688.0	1017984.0	1229408.0	6944120.8

67	1099552.0	1028384.0	1168128.0	6944984.5

68	1110048.0	1028128.0	1243360.0	6945581.9

69	1120032.0	1065760.0	1224992.0	6943832.7

70	1128032.0	1027104.0	1204256.0	7014302.1

71	1133984.0	1027520.0	1256384.0	6944255.7

72	1126112.0	1056736.0	1236064.0	6944640.9

73	1135360.0	1072192.0	1238144.0	6945455.7

74	1123040.0	1053408.0	1212320.0	6944248.7

75	1126592.0	1072384.0	1195168.0	6939591.3

76	1129632.0	1056096.0	1229760.0	6947156.8

77	1126528.0	1053344.0	1217216.0	6945799.2

78	1112096.0	1057760.0	1200864.0	7010649.5

79	1120512.0	1066048.0	1195712.0	6945280.3

80	1128192.0	1050016.0	1223200.0	6945162.7

81	1088992.0	1018976.0	1161216.0	6942478.0

82	1137504.0	1049824.0	1226624.0	6949198.8

83	1125728.0	1042880.0	1202528.0	6944553.4

84	1118880.0	1061600.0	1210464.0	6943574.3

85	1123264.0	1069728.0	1207808.0	7013803.7

86	1119296.0	1057184.0	1212544.0	6944553.6

87	1125568.0	1060672.0	1222624.0	6945665.6

88	1119264.0	1064640.0	1179360.0	6944193.3

89	1115904.0	1055680.0	1182272.0	6944426.5

90	1121664.0	1041056.0	1184352.0	6941325.5

91	1141088.0	1055488.0	1222560.0	6947864.1

92	1128672.0	1042368.0	3166912.0	7013598.3

93	1104704.0	1037664.0	1174976.0	6942425.9

94	1102592.0	1035072.0	1199968.0	6946886.8

95	1132192.0	1041408.0	1195008.0	6942469.1

96	1118368.0	1038240.0	1199104.0	7005559.5

97	1124608.0	1062304.0	1217504.0	6956295.5

98	1127296.0	1047712.0	1219680.0	6945015.2

99	1122944.0	1048000.0	1210240.0	7012282.6

100	1135520.0	1061984.0	1223520.0	6941480.3

