Frame	Median(ns)		Min(ns)		Max(ns)		Frame Time(s)

R 1	1044768.0	944384.0	1176128.0	7018754.3

R 2	1088800.0	960736.0	1178592.0	6944388.0

R 3	1101600.0	1038912.0	1174912.0	6948715.1

R 4	1107424.0	1012480.0	1204128.0	6940978.4

R 5	1110624.0	1033920.0	1199360.0	6946227.7

R 6	1108928.0	1015392.0	1181280.0	6939485.3

R 7	1094848.0	1013088.0	1202976.0	6951092.7

R 8	1119776.0	963328.0	1257696.0	7013948.1

R 9	1110240.0	1037984.0	1199552.0	6941989.9

R 10	1129056.0	1062112.0	1220320.0	6946585.2

